Time,Converged Residual,Object,Density (kg/m^3),Pressure (kg/ms^2),Velocity (m/s),Temperature (K),Mass Flow Rate (kg/s),Mass (kg),Dynamic Pressure (kg/ms^2)
1.2500000000000004,5.515464724912844e-13,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.2500000000000004,5.515464724912844e-13,INTER2,793.1393745078352,4389471.261040107,14.470476368791442,293.1500000000028,0.3634709204393729,N/A,83039.58527438744
1.2500000000000004,5.515464724912844e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.2500000000000004,5.515464724912844e-13,INTER3,793.0063318179144,4232392.332558616,14.472904080933434,293.1500000000007,0.3634709204393694,N/A,83053.51682745367
1.2500000000000004,5.515464724912844e-13,cavitating_venturi,N/A,N/A,N/A,N/A,0.36347092043961016,N/A,N/A
1.2500000000000004,5.515464724912844e-13,INTER4,793.0063318179144,3604485.281616437,14.472904080933434,292.5129434155604,0.3634709204393694,N/A,83053.51682745367
1.2500000000000004,5.515464724912844e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.2500000000000004,5.515464724912844e-13,INTER5,792.8725667051335,3447380.0,14.47534579695166,292.5129434155546,0.3634709204393657,N/A,83067.52874249581
1.2500000000000004,5.515464724912844e-13,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
1.3000000000000005,5.311479072680244e-13,Pressurant Tank,57.526593415817516,4324880.001169305,10,259.0045574849677,N/A,0.1385559278335708,N/A
1.3000000000000005,5.311479072680244e-13,INTER1,57.52659341594785,4324880.001169305,14.366877462538492,259.00455748446245,0.0261738962438509,N/A,5936.9506165153325
1.3000000000000005,5.311479072680244e-13,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.3000000000000005,5.311479072680244e-13,INTER2,793.0861560987399,4326605.669297751,14.366877462538493,293.1500000000037,0.3608444986837734,N/A,81849.33373953046
1.3000000000000005,5.311479072680244e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.3000000000000005,5.311479072680244e-13,INTER3,792.9548803973231,4171717.902426126,14.369255935718474,293.1499999999962,0.36084449868377005,N/A,81862.8841053351
1.3000000000000005,5.311479072680244e-13,cavitating_venturi,N/A,N/A,N/A,N/A,0.36084449868400026,N/A,N/A
1.3000000000000005,5.311479072680244e-13,INTER4,792.9548803973231,3602293.4089358263,14.369255935718474,292.57209894725156,0.36084449868377005,N/A,81862.8841053351
1.3000000000000005,5.311479072680244e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.3000000000000005,5.311479072680244e-13,INTER5,792.8229380360946,3447380.0,14.371647281208357,292.572098947251,0.3608444986837666,N/A,81876.50780579382
1.3000000000000005,5.311479072680244e-13,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
1.3500000000000005,5.116998176993697e-13,Pressurant Tank,56.98324059401101,4263391.338543486,10,257.87817946952475,N/A,0.13724723302137826,N/A
1.3500000000000005,5.116998176993697e-13,INTER1,56.98324059413542,4263391.338543486,14.264769416459163,257.8781794690401,0.025742411682604452,N/A,5797.578792876048
1.3500000000000005,5.116998176993697e-13,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.3500000000000005,5.116998176993697e-13,INTER2,793.0340487551081,4265094.471067063,14.264769416459162,293.1500000000001,0.35825637061921717,N/A,80684.73002155701
1.3500000000000005,5.116998176993697e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.3500000000000005,5.116998176993697e-13,INTER3,792.9045046600805,4112351.144310267,14.267099982919397,293.1500000000002,0.35825637061921395,N/A,80697.91222732153
1.3500000000000005,5.116998176993697e-13,cavitating_venturi,N/A,N/A,N/A,N/A,0.3582563706194341,N/A,N/A
1.3500000000000005,5.116998176993697e-13,INTER4,792.9045046600805,3600148.281837323,14.2670999829194,292.630014501411,0.358256370619214,N/A,80697.91222732153
1.3500000000000005,5.116998176993697e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
